"Study ID"	"Experimental Row ID"	"Paired Baseline ID"	"Authors & Year"	"Short Title"	"DOI / Link"	"Catalyst"	"Catalyst Details"	"Hydrogen Source"	"Impurity Category"	"Impurity Species"	"Impurity Conc (ppm)"	"Temp (°C)"	"Pressure (bar)"	"H2:CO2 ratio"	"Space velocity (GHSV, /h)"	"Time on stream (h)"	"MeOH metric type"	"Baseline"	"With impurity"	"Recovery Value"	"% change in MeOH"	"Measured / Calculated / Digitized"	"Reversible?"	"Deactivation noted?"	"Notes / mechanism"	"Source quote & page"	"Data Quality"	"Modeling Status"	"Duplicate Status"
"T1-001"	"T1-001-CU-NO2-18H"	"T1-001-CU-NO2-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"Commercial Cu/ZnO/Al2O3 (63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NO2"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gCu^-1 h^-1)"	"0.64"	"0.56"	"Not reported"	"-12.5"	"Calculated"	"Not reported"	"Yes"	"Ex-situ poisoning followed by methanol test | Run/sample: 18 h NO2-prepoisoned commercial Cu/ZnO/Al2O3 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | No further deactivation on extending exposure from 4 to 18 h."	"T1-001 PDF p.10 explicit comparison text"	"High"	"Modeling-ready for methanol-output model"	"No known duplicate"
"T1-001"	"T1-001-CU-C1C4hydrocarbons-18H"	"T1-001-CU-C1C4hydrocarbons-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"Commercial Cu/ZnO/Al2O3 (63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Hydrocarbon"	"C1-C4 hydrocarbons"	"Mixture; 50000 ppm each hydrocarbon"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gCu^-1 h^-1)"	"0.82"	"0.4"	"Not reported"	"-51.22"	"Calculated"	"Not reported"	"Yes"	"Ex-situ poisoning followed by methanol test | Run/sample: 18 h C1-C4 hydrocarbons-prepoisoned commercial Cu/ZnO/Al2O3 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 5 vol% each CH4/C2H6/C2H4/C3H8/C3H6 in 75% H2 | Hydrocarbon and strongly reductive pretreatment are confounded; pure H2 pretreatment alone gave 0.65."	"T1-001 PDF pp.10-11 explicit comparison text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-IN-NH3-4H-NOEFFECT"	"T1-001-IN-NH3-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NH3"	"500"	"225, 250, 275"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gIn^-1 h^-1)"	"See figure; no significant difference"	"No difference within experimental error"	"Not applicable"	"Not statistically significant"	"Measured"	"Not applicable"	"No"	"Ex-situ poisoning followed by methanol test | Run/sample: 4 h NH3-prepoisoned In2O3/ZrO2 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: No retained N detected / hydrocarbon loading not reported wt% | No irreversible detrimental binding; nitrogen content did not increase."	"T1-001 PDF p.10 Fig. 10 and text"	"High for no-effect conclusion; exact overlapping graph points not tabulated"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-IN-NH3-18H-NOEFFECT"	"T1-001-IN-NH3-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NH3"	"500"	"225, 250, 275"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gIn^-1 h^-1)"	"See figure; no significant difference"	"No difference within experimental error"	"Not applicable"	"Not statistically significant"	"Measured"	"Not applicable"	"No"	"Ex-situ poisoning followed by methanol test | Run/sample: 18 h NH3-prepoisoned In2O3/ZrO2 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: No retained N detected / hydrocarbon loading not reported wt% | No irreversible detrimental binding; nitrogen content did not increase."	"T1-001 PDF p.10 Fig. 10 and text"	"High for no-effect conclusion; exact overlapping graph points not tabulated"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-IN-NO2-4H-NOEFFECT"	"T1-001-IN-NO2-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NO2"	"500"	"225, 250, 275"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gIn^-1 h^-1)"	"See figure; no significant difference"	"No difference within experimental error"	"Not applicable"	"Not statistically significant"	"Measured"	"Not applicable"	"No"	"Ex-situ poisoning followed by methanol test | Run/sample: 4 h NO2-prepoisoned In2O3/ZrO2 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: No retained N detected / hydrocarbon loading not reported wt% | No irreversible detrimental binding; nitrogen content did not increase."	"T1-001 PDF p.10 Fig. 10 and text"	"High for no-effect conclusion; exact overlapping graph points not tabulated"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-IN-NO2-18H-NOEFFECT"	"T1-001-IN-NO2-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NO2"	"500"	"225, 250, 275"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gIn^-1 h^-1)"	"See figure; no significant difference"	"No difference within experimental error"	"Not applicable"	"Not statistically significant"	"Measured"	"Not applicable"	"No"	"Ex-situ poisoning followed by methanol test | Run/sample: 18 h NO2-prepoisoned In2O3/ZrO2 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: No retained N detected / hydrocarbon loading not reported wt% | No irreversible detrimental binding; nitrogen content did not increase."	"T1-001 PDF p.10 Fig. 10 and text"	"High for no-effect conclusion; exact overlapping graph points not tabulated"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-IN-C1C4hydrocarbons-18H-NOEFFECT"	"T1-001-IN-C1C4hydrocarbons-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Hydrocarbon"	"C1-C4 hydrocarbons"	"50000 ppm each hydrocarbon"	"225, 250, 275"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"Methanol productivity (gMeOH gIn^-1 h^-1)"	"See figure; no significant difference"	"No difference within experimental error"	"Not applicable"	"Not statistically significant"	"Measured"	"Not applicable"	"No"	"Ex-situ poisoning followed by methanol test | Run/sample: 18 h C1-C4 hydrocarbons-prepoisoned In2O3/ZrO2 | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 5 vol% each CH4/C2H6/C2H4/C3H8/C3H6 in 75% H2 | Catalyst loading pre: No retained N detected / hydrocarbon loading not reported wt% | In2O3/ZrO2 tolerated C1-C4 hydrocarbon/reductive pretreatment despite partial reduction of dispersed InOx."	"T1-001 PDF p.11 Fig. 12 and pp.10-11 text"	"High for no-effect conclusion; exact overlapping graph points not tabulated"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-SO2-4H-TPD"	"T1-001-SO2-4H-TPD-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"SO2"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"CO2 adsorption capacity (umol g^-1)"	"296"	"206"	"Not applicable"	"-30.405"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 4 h SO2-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | One mole surface sulfur blocked about one mole CO2 adsorption sites."	"T1-001 PDF pp.5-6 Fig. 3 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-SO2-18H-TPD"	"T1-001-SO2-18H-TPD-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"SO2"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"CO2 adsorption capacity (umol g^-1)"	"296"	"38"	"Not applicable"	"-87.162"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h SO2-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | Severe sulfate coverage eliminated most CO2 adsorption capacity."	"T1-001 PDF p.6 Fig. 3 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-SO2-4H-TPR"	"T1-001-SO2-4H-TPR-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"SO2"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"H2 uptake in TPR (Ncm3 g^-1)"	"8.4"	"5.3"	"Not applicable"	"-36.905"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 4 h SO2-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | Sulfur removes oxygen vacancies/highly dispersed reducible InOx."	"T1-001 PDF p.6 Fig. 3 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-SO2-18H-TPR"	"T1-001-SO2-18H-TPR-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"SO2"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"H2 uptake in TPR (Ncm3 g^-1)"	"8.4"	"0"	"Not applicable"	"-100"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h SO2-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | No detectable reduction signal after 18 h SO2 treatment."	"T1-001 PDF p.6 Fig. 3 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-H2S-4H-TPD"	"T1-001-H2S-4H-TPD-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"H2S"	"400"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"CO2 adsorption capacity (umol g^-1)"	"255"	"103"	"Not applicable"	"-59.608"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 4 h H2S-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 400 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | H2S competes for sites involved in CO2 activation."	"T1-001 PDF p.8 Fig. 8 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-H2S-18H-TPD"	"T1-001-H2S-18H-TPD-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"H2S"	"400"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"CO2 adsorption capacity (umol g^-1)"	"255"	"0"	"Not applicable"	"-100"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h H2S-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 400 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | No measurable CO2 adsorption after 18 h H2S treatment."	"T1-001 PDF p.8 Fig. 8 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-H2S-4H-TPR"	"T1-001-H2S-4H-TPR-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"H2S"	"400"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"H2 uptake in TPR (Ncm3 g^-1)"	"8.2"	"3.6"	"Not applicable"	"-56.098"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 4 h H2S-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 400 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | Loss of highly dispersed indium oxide species involved in H2 activation."	"T1-001 PDF p.8 Fig. 8 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-H2S-18H-TPR"	"T1-001-H2S-18H-TPR-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Sulfur"	"H2S"	"400"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"H2 uptake in TPR (Ncm3 g^-1)"	"8.2"	"1.1"	"Not applicable"	"-86.585"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h H2S-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 400 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | Severe loss of highly dispersed reducible InOx."	"T1-001 PDF p.8 Fig. 8 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-NH3-18H-TPD"	"T1-001-NH3-18H-TPD-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NH3"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"CO2 adsorption capacity (umol g^-1)"	"242"	"159"	"Not applicable"	"-34.298"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h NH3-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | NH3 partially reduces In2O3 but does not reduce methanol productivity."	"T1-001 PDF pp.10-11 Fig. 11 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-001"	"T1-001-NH3-18H-TPR"	"T1-001-NH3-18H-TPR-B"	"Schuhle et al. 2020"	"Influence of gas impurities on the hydrogenation of CO2 to methanol using indium-based catalysts"	"https://doi.org/10.1039/D0CY00946F"	"In2O3/ZrO2 (10.5 +/- 0.3 wt% In)"	"In catalyst prepared by wet impregnation on ZrO2 pellets; commercial Cu catalyst 63.5% CuO/24.7% ZnO/10.1% Al2O3/1.3% MgO"	"Bottled/commercial H2"	"Nitrogen"	"NH3"	"500"	"250"	"53.8"	"CO2:H2 = 1:3"	"1952"	"960 min methanol test after ex-situ poison treatment"	"H2 uptake in TPR (Ncm3 g^-1)"	"8.2"	"4.3"	"Not applicable"	"-47.561"	"Calculated"	"Not applicable"	"Yes"	"Post-poisoning mechanistic characterization | Run/sample: 18 h NH3-prepoisoned In2O3/ZrO2 characterization | Impurity source: Ex-situ catalyst poisoning at 250 C and 100 N mL min^-1 before methanol test | Reported concentration: 500 ppm in N2 | Catalyst loading pre: See matched catalytic row wt% | Catalyst loading post: See matched catalytic row wt% | Some InOx is reduced during NH3 treatment before TPR."	"T1-001 PDF pp.10-11 Fig. 11 and text"	"High"	"Mechanism-only"	"No known duplicate"
"T1-007"	"T1-007-PDSIO2-MeOH-TOF"	"T1-007-PDSIO2-CLEAN"	"Berube, Sung, and Vannice 1987"	"Sulfur poisoning of supported palladium methanol synthesis catalysts"	"https://doi.org/10.1016/S0166-9834(00)80672-7"	"2.33 wt% Pd/SiO2"	"0.80-2.33 wt% Pd; impregnation from PdCl2; air-dried 393 K 16 h; MTR/LTR/HTR pretreatments"	"Bottled/commercial H2"	"Sulfur"	"H2S"	"2"	"250"	"15"	"H2:CO = 3:1; total flow 24 cm3 min^-1 STP"	"Not reported"	"90"	"Methanol turnover frequency (10^-3 s^-1 per surface Pd atom)"	"3.58"	"1.44"	"Not reported"	"-59.777"	"Calculated"	"Not tested; H2S remained in feed until cooling"	"Yes"	"Continuous H2S exposure after clean-feed stabilization | Run/sample: 2.33 wt% Pd/SiO2; MTR pretreatment | Impurity source: 2 ppm H2S continuously added to CO/H2 feed after clean activity stabilized | Reported concentration: 2 ppm | Sulfur selectively suppresses oxygenate-forming Pd/support-interface sites; methanation sites are less sensitive. Surface sulfur also suppresses H2 chemisorption and bulk hydride formation."	"T1-007 PDF p.13 Table 5"	"High"	"Modeling-ready for methanol-output model"	"No known duplicate"
